url,title,type,price,area,city,address,bedrooms,baths,area_sqft,price_per_sqft,area_sqm,price_per_sqm,Latitude,Longitude,date_added
https://www.zameen.com/Property/bahria_town_bahria_enclave_5_marla_brand_new_park_facing_house_for_sale-49690085-1705-1.html,5 MARLA BRAND NEW PARK FACING HOUSE FOR SALE,House,23500000.0,5 Marla,Islamabad,"Bahria Town, Islamabad, Islamabad Capital",4 Beds,4 Baths,1361.25,17263.54453627181,126.46420875,185823.3268707341,33.6844,73.0479,2024-05-25
https://www.zameen.com/Property/islamabad_f-7_prime_location_house_for_sale-47991532-165-1.html,Prime Location House For Sale,House,750000000.0,3.8 Kanal,Islamabad,"F-7, Islamabad, Islamabad Capital",10 Beds,0 Baths,20691.0,36247.64390314629,1922.255973,390166.55977897695,33.6844,73.0479,2024-05-25
https://www.zameen.com/Property/islamabad_f-7_luxurious_6-bedroom_house_for_sale_in_prime_location-49610419-165-1.html,Luxurious 6-Bedroom House For Sale In Prime Location,House,450000000.0,2 Kanal,Islamabad,"F-7, Islamabad, Islamabad Capital",6 Beds,6 Baths,10890.0,41322.31404958678,1011.71367,444789.87814803375,33.6844,73.0479,2024-05-25
https://www.zameen.com/Property/islamabad_f-7_specious_666_sq_yard_60x100_house_for_sale_in_f-7_prime_location-49810942-165-1.html,Specious 666 Sq Yard 60x100 House For Sale In F-7 Prime Location,House,290000000.0,1.3 Kanal,Islamabad,"F-7, Islamabad, Islamabad Capital",6 Beds,6 Baths,7078.5,40969.13187822279,657.6138855,440988.2552578796,33.6844,73.0479,2024-05-25
https://www.zameen.com/Property/islamabad_f-8_prime_location_house_for_sale-49330922-166-1.html,Prime Location House For Sale,House,225000000.0,1 Kanal,Islamabad,"F-8, Islamabad, Islamabad Capital",5 Beds,5 Baths,5445.0,41322.31404958678,505.856835,444789.87814803375,33.6844,73.0479,2024-05-25
https://www.zameen.com/Property/soan_garden_soan_garden_-_block_c_get_a_1500_square_feet_house_for_sale_in_soan_garden_-_block_c-48827806-3493-1.html,Get A 1500 Square Feet House For Sale In Soan Garden - Block C,House,31000000.0,6.7 Marla,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",5 Beds,5 Baths,1824.075,16994.915231007497,169.462039725,182931.8238486109,33.6844,73.0479,2024-05-25
https://www.zameen.com/Property/soan_garden_soan_garden_-_block_h_1_5_storey_luxury_house_in_soan_garden_near_isb_highway_commercial-49662473-3498-1.html,"1.5 Storey Luxury House In Soan Garden Near ISB Highway, Commercial",House,23300000.0,6 Marla,Islamabad,"Soan Garden, Islamabad, Islamabad Capital",3 Beds,4 Baths,1633.5,14263.85062748699,151.7570505,153534.87645702498,33.6844,73.0479,2024-05-25
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_30_marla_modern_designer_house_available_for_sale-49280930-339-1.html,30 MARLA MODERN DESIGNER HOUSE AVAILABLE FOR SALE,House,168500000.0,1.5 Kanal,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",5 Beds,6 Baths,8167.5,20630.547903275172,758.7852525,222065.4650902035,33.6844,73.0479,2024-05-25
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_stunning_house_for_sale_elevate_your_lifestyle-49806169-339-1.html,STUNNING HOUSE FOR SALE ELEVATE YOUR LIFESTYLE,House,168500000.0,1.5 Kanal,Islamabad,"DHA Defence, Islamabad, Islamabad Capital",5 Beds,6 Baths,8167.5,20630.547903275172,758.7852525,222065.4650902035,33.6844,73.0479,2024-05-25
